,Unnamed: 0,area,circumferfence,short dia,long dia,png_name,Count,aspect,labels
48,48,232.0956340120716,110.87452080308566,14.331733226776125,20.65849876403809,reshape-n1045,2,0.3062548546981291,1
49,49,191.65141470610465,99.883797648785,13.5634126663208,18.04277610778809,reshape-n1046,3,0.24826353853239858,1
50,50,126.4246774360698,80.15390033307575,11.373249689737955,14.067943255106607,reshape-n1047,3,0.19154850972195167,1
51,51,132.47278861461228,82.36548711768987,11.571640491485596,14.556064367294312,reshape-n1048,4,0.20502958770327712,1
52,52,41.5197913615742,45.79102359372438,6.50112372636795,8.023649990558624,reshape-n1049,8,0.18975482055949852,1
53,53,122.6393246024878,78.30461186859159,11.633062934875488,13.25883674621582,reshape-n104,5,0.12261813328415416,1
54,54,149.5343852282088,87.1606539888555,12.681370735168455,15.013605117797852,reshape-n1050,1,0.15534139630891539,1
55,55,132.30596187059237,82.83881572610318,11.166732788085938,15.052933692932127,reshape-n1051,4,0.2581690044028358,1
56,56,132.5066148118551,82.175145947074,11.560651779174805,14.496575355529783,reshape-n1052,4,0.2025253209362346,1
57,57,139.0266537821585,83.4971645829988,12.402029037475586,14.143600940704346,reshape-n1053,2,0.12313497181729946,1
58,58,80.56853001557165,63.17289917466767,8.966870784759521,11.062209129333496,reshape-n1054,3,0.1894140962330749,1
59,59,126.20730049468813,81.41031185449523,10.64421787261963,15.06008701324463,reshape-n1055,5,0.29321670829268476,1
60,60,127.18355138579771,80.62439456914686,11.428247451782228,14.151564025878908,reshape-n1056,5,0.19243926460118202,1
61,61,140.66229005905828,84.9275303948367,11.927551078796387,14.992251205444337,reshape-n1057,5,0.20441894180208398,1
62,62,135.0985112079236,83.0767460872619,11.51068925857544,14.825920820236206,reshape-n1058,4,0.2236104996011943,1
63,63,29.47762226260271,38.570419736125714,4.484520745277405,7.586624336242676,reshape-n1059,5,0.40889115547028754,1
64,64,106.81584016098286,73.92226600128987,10.229024505615234,13.202826881408692,reshape-n105,5,0.22523982193396483,1
65,65,45.44153997568439,45.75114237280478,6.100973904132843,8.361789226531982,reshape-n1060,4,0.2703745886377482,1
66,66,37.944603310923206,43.88081518146313,5.685700988769531,8.16520290374756,reshape-n1061,5,0.3036669075106534,1
67,67,40.61848415623895,47.220318750709545,5.5593853950500485,9.236813354492188,reshape-n1063,5,0.3981273430899929,1
68,68,45.036263793181874,48.77003063892448,6.284679889678955,9.098041772842407,reshape-n1064,4,0.3092271890376804,1
69,69,149.01954718323393,86.96158315141565,12.669299761454264,14.962705294291178,reshape-n1065,3,0.1532747914049963,1
70,70,31.9875579780643,39.36657929805202,5.214130481084188,7.226428667704265,reshape-n1066,3,0.2784637168859449,1
71,71,54.127957893024025,52.62104611416871,6.853775382041931,9.73361086845398,reshape-n1067,8,0.2958650726161053,1
72,72,37.60367071586616,44.4208005069967,5.639135360717773,8.359016227722169,reshape-n1068,5,0.32538289110913265,1
73,73,46.47095151388351,49.24336362659904,6.499754810333252,9.04943389892578,reshape-n1069,5,0.28175012018101925,1
74,74,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,reshape-n106,12,0.196723689955879,1
75,75,47.39308591826384,46.42672256946937,5.807038227717082,8.75491189956665,reshape-n1070,3,0.3367108322352715,1
76,76,24.75480936706385,34.60237619798183,4.344921588897705,6.547545353571574,reshape-n1071,3,0.3364045066862157,1
77,77,52.387441086741056,53.307801298150345,6.398489554723104,10.317922433217367,reshape-n1072,6,0.3798664802786362,1
78,78,44.23785026431565,49.655863647055135,5.735382497310638,9.797708868980408,reshape-n1073,8,0.41462003270286113,1
79,79,49.57833341693267,51.53196244124599,6.412405490875244,9.804376072353786,reshape-n1074,9,0.3459649605897068,1
80,80,36.07395462475918,43.71190324403344,5.547159433364868,8.23104178905487,reshape-n1075,4,0.3260683671001237,1
81,81,163.54070150763332,90.01407951473904,13.350037574768066,15.26829957962036,reshape-n1076,4,0.12563691161868007,1
82,82,40.02697908490896,46.81277023917849,5.573057949542999,9.10283190011978,reshape-n1077,8,0.38776657520505614,1
83,83,36.440847355207104,43.27087798277569,5.616262276967366,8.04770040512085,reshape-n1078,6,0.30212831066702356,1
84,84,28.756295483024324,38.95705619630491,5.016012477874756,7.269801998138428,reshape-n1079,5,0.3100207572146804,1
85,85,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,reshape-n107,12,0.1922914660626548,1
86,86,40.75968946000897,45.70247223229667,5.818828868865967,8.57561731338501,reshape-n1080,10,0.3214682213274825,1
87,87,28.790213511483955,38.4819498361328,5.258200407028198,6.929113149642944,reshape-n1081,2,0.24114380968087495,1
88,88,47.09583570188047,50.97991659914464,5.967271010080974,10.000987688700356,reshape-n1082,3,0.403331831232718,1
89,89,61.665257078029406,57.0436630904319,7.393615245819092,10.61924934387207,reshape-n1083,1,0.30375349458333967,1
90,90,50.02325561646256,50.964912359355104,6.41071875890096,9.632318496704102,reshape-n1084,3,0.33445735197662735,1
91,91,61.4922849284991,58.03899808665276,6.867754220962524,11.300965309143066,reshape-n1085,4,0.3922860540589258,1
92,92,44.43525091296205,48.64876663140288,6.056558926900228,9.240825653076172,reshape-n1086,3,0.3445868200225091,1
93,93,166.1679245325083,90.94943703794203,13.373456001281738,15.52246928215027,reshape-n1087,4,0.13844532347309868,1
94,94,62.6065819896925,57.62198583273288,7.121412356694539,10.980228265126549,reshape-n1088,6,0.35143312281473194,1
95,95,88.27372672488015,62.56580059139928,8.021531263987223,11.66905721028646,reshape-n1089,6,0.31258103208919785,1
96,96,104.61167009039468,72.37713157553404,10.282510121663412,12.680263455708822,reshape-n108,15,0.1890933372497012,1
97,97,41.14449719944496,46.91209529780216,5.313924169540405,9.264466285705566,reshape-n1090,5,0.4264187481863446,1
98,98,44.83957840918557,49.427312523564005,5.966213862101237,9.55158551534017,reshape-n1091,3,0.37536926696418144,1
99,99,119.39589297539916,77.80160220517406,11.355616569519045,13.366364161173502,reshape-n1092,3,0.15043339889655702,1
100,100,128.84545851924702,82.29007693023703,10.770018815994264,15.217166900634766,reshape-n1093,8,0.29224546945430385,1
101,101,92.4366358156308,68.32452672388106,10.250688076019289,11.479871273040771,reshape-n1094,2,0.10707290768216936,1
102,102,114.80732006733872,76.30513586913062,11.172937393188477,13.068321704864502,reshape-n1095,2,0.1450365513247577,1
103,103,114.37068010919408,76.53281166833867,10.727698707580569,13.546517181396483,reshape-n1096,5,0.20808436855541113,1
104,104,116.32414562918808,77.05703208771932,10.893862088521322,13.5428737004598,reshape-n1097,6,0.19560188410001494,1
105,105,156.9707389617178,88.63477650860935,12.581305980682371,15.536717057228088,reshape-n1098,8,0.1902210786010795,1
106,106,120.26309682369656,77.86597754110338,11.48642349243164,13.265236735343931,reshape-n1099,8,0.13409585357589707,1
107,107,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,reshape-n109,5,0.1442345099473426,1
108,108,116.49918154208451,76.41210630891824,11.563994598388671,12.741623497009275,reshape-n10,5,0.09242377149952814,1
109,109,121.44086898425226,78.8842137834876,11.078509330749512,13.944954872131348,reshape-n1100,5,0.2055543074657314,1
110,110,108.72933713764084,74.34861142051308,10.791394233703612,12.828800837198893,reshape-n1101,3,0.1588150466556108,1
111,111,114.09480881913362,76.19594389500024,10.752162456512451,13.4193647702535,reshape-n1102,6,0.19875771762709626,1
112,112,111.3140233759976,75.17545409554506,11.101728916168211,12.78729486465454,reshape-n1103,2,0.13181567847828504,1
113,113,106.76862572169244,73.73019833384187,10.283998489379885,13.096363544464111,reshape-n1104,6,0.21474396656261313,1
114,114,119.21827201195306,78.07769867778079,10.840335051218668,13.903712590535482,reshape-n1105,6,0.22032802529319492,1
115,115,109.51367723543972,74.72463893061249,10.652543067932127,13.064787292480467,reshape-n1106,5,0.18463708367733817,1
116,116,114.5299402873375,76.81715278275819,10.426491737365724,13.89176025390625,reshape-n1107,5,0.24944776278917716,1
117,117,123.11137817159248,79.47044536274221,11.056788444519045,14.140349706013998,reshape-n1108,6,0.21806824623180934,1
118,118,155.72080894880915,88.97535210760033,12.732855796813965,15.508491924830846,reshape-n1109,7,0.17897524410950458,1
119,119,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,reshape-n110,11,0.1497881130319017,1
120,120,125.19691920890554,80.98780326777413,10.684827995300292,14.90301742553711,reshape-n1110,5,0.2830426422912669,1
121,121,156.82087427756716,90.84966307818284,11.865282773971558,16.833280563354492,reshape-n1111,4,0.2951295067343026,1
122,122,139.26588721259768,84.72690408424009,11.830120658874511,15.025042533874512,reshape-n1112,5,0.2126397890586287,1
123,123,179.1476372003579,95.75521323627744,13.327558040618896,17.038766384124756,reshape-n1113,2,0.21780968526944774,1
124,124,140.19791327928002,84.26683111564479,12.441672325134276,14.347390174865724,reshape-n1114,1,0.13282679473441478,1
125,125,124.72440750361872,79.34075943509819,11.399153436933243,13.789294787815638,reshape-n1115,7,0.1733331100437673,1
126,126,31.79860038634046,40.70518709703896,5.458593845367432,7.416890907287597,reshape-n1116,5,0.26403207036468684,1
127,127,110.7920228435566,74.68816757323783,10.95935026804606,12.77431583404541,reshape-n1117,6,0.1420792776363179,1
128,128,146.75972938560292,88.12588182644758,11.350985050201416,16.46192455291748,reshape-n1118,2,0.3104703515246201,1
129,129,137.0107919630689,83.91279581981793,11.747539520263672,14.853316307067873,reshape-n1119,3,0.20909652245985857,1
130,130,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,reshape-n111,12,0.1358311449872413,1
131,131,164.1970099804723,91.7101900084598,12.856758308410644,16.218726921081544,reshape-n1120,5,0.20728930384177818,1
132,132,103.17211016596367,72.02684009606317,11.285046577453612,11.64043140411377,reshape-n1121,1,0.030530210979514364,1
133,133,98.97270957192104,70.25398560325486,10.821452776590982,11.534735679626465,reshape-n1122,3,0.06183781950854213,1
134,134,63.62529794500893,56.81530962329932,7.928883075714111,10.076643705368042,reshape-n1123,4,0.21314246017349736,1
135,135,131.36063199695735,82.94062162996572,11.00862471262614,15.20955753326416,reshape-n1124,3,0.2762034866201954,1
136,136,140.7573963682328,86.34685088544819,11.099897384643556,16.14717674255371,reshape-n1125,3,0.3125796811654838,1
137,137,35.929934390313264,43.53314241600824,5.6617724895477295,8.06600284576416,reshape-n1126,8,0.29806961418058586,1
138,138,118.1786622373466,77.88640837923732,10.95194403330485,13.743902842203775,reshape-n1127,3,0.20314162876105193,1
139,139,28.40713994655928,37.95465059609289,5.558989577823216,6.498137421078152,reshape-n1128,9,0.1445256975035032,1
140,140,31.691442385540263,40.31869944736982,5.633851496378581,7.150236574808757,reshape-n1129,15,0.21207481214993695,1
141,141,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,reshape-n112,7,0.1259740725626787,1
142,142,114.03544564508115,76.4732161482755,10.681877136230469,13.56646203994751,reshape-n1130,4,0.21262617292726393,1
143,143,132.646158403946,80.17862725012878,11.698529815673828,13.775049209594728,reshape-n1131,5,0.15074497102155857,1
144,144,104.72894732809549,73.29788406266086,10.397743225097656,12.854945182800291,reshape-n1132,2,0.19114838085737865,1
145,145,31.78409153332942,39.99442216497985,5.439608270471746,7.217167442495173,reshape-n1133,11,0.24629595837794166,1
146,146,35.01794385060799,42.589518215865226,5.593688726425171,7.858112859725952,reshape-n1134,10,0.28816385991429394,1
147,147,34.74206602897323,42.82939611914802,5.337643355131149,8.082961479822794,reshape-n1135,12,0.3396426089057437,1
148,148,30.949549412380872,39.53996281627462,5.424878974755605,7.0989870230356855,reshape-n1136,12,0.2358235115584413,1
149,149,30.352819969528674,38.115892845922026,5.30042610168457,6.776848729451498,reshape-n1137,15,0.2178627097504102,1
150,150,117.21977766409805,77.87308535240491,10.582817395528158,14.0713259379069,reshape-n1138,6,0.24791612089526052,1
151,151,144.56391351953542,94.2882610210396,9.408979098002115,19.65301322937012,reshape-n1139,3,0.5212449618697136,1
152,152,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,reshape-n113,10,0.1332629514058429,1
153,153,121.73115172730884,79.76376598389302,10.650078455607096,14.55551052093506,reshape-n1140,6,0.26831295678092615,1
154,154,114.95698402462077,77.97899185535671,10.052566289901732,14.558509826660156,reshape-n1141,4,0.3095058210220768,1
155,155,153.8024074894037,88.29412339259378,12.733377695083618,15.30626893043518,reshape-n1142,4,0.1680939520300465,1
156,156,90.50974350186452,68.61254015905487,9.386663794517515,12.314606189727783,reshape-n1143,4,0.23776175625109378,1
157,157,104.0861010965414,72.78414307405302,10.315649032592772,12.786165714263916,reshape-n1144,2,0.19321794640242304,1
158,158,100.752178783185,71.27567914932055,10.82541036605835,11.850489616394045,reshape-n1145,2,0.0865010040528278,1
159,159,94.85059614054788,69.64830170500468,9.44818115234375,12.59388542175293,reshape-n1146,5,0.24978028337273314,1
160,160,111.74479642579992,76.69195143472359,10.001226425170898,14.226044654846191,reshape-n1147,1,0.29697771461978945,1
161,161,253.89213662110367,113.09746046012351,17.29314422607422,18.69327545166016,reshape-n1148,1,0.07490026181910216,1
162,162,128.84845822769933,82.06402309519574,10.891901969909668,15.062103271484377,reshape-n1149,1,0.27686712980316286,1
163,163,108.24536689713982,73.90557082902029,10.86349697113037,12.617881679534912,reshape-n114,10,0.13903955933031126,1
164,164,118.87322996882416,77.74948409360373,11.265244483947754,13.435491561889648,reshape-n1150,1,0.1615309025311656,1
165,165,89.5067455118396,67.15377227008398,10.21367645263672,11.146473248799644,reshape-n1151,3,0.08368537521618113,1
166,166,104.46779958947752,72.59505985944206,10.730299186706542,12.34207706451416,reshape-n1152,5,0.13059210936559368,1
167,167,185.21794108040083,97.21751130310506,13.50266432762146,17.320915699005127,reshape-n1153,4,0.22044165780467245,1
168,168,116.58016891063538,77.2340142770391,10.693848927815756,13.785213947296144,reshape-n1154,6,0.2242522336830858,1
169,169,116.12021787693293,77.94550962469854,10.086768341064452,14.510479164123534,reshape-n1155,5,0.30486318012133573,1
170,170,93.6575419459046,68.31164004960775,9.713613748550417,11.963329792022703,reshape-n1156,4,0.1880509927070994,1
171,171,109.838151864478,75.19615445634258,10.32715924580892,13.454867045084637,reshape-n1157,3,0.23245921262509525,1
172,172,125.19933069762388,79.71130225946096,11.155685583750406,14.10643990834554,reshape-n1158,6,0.2091778183416378,1
173,173,119.45377450656868,78.14458825499854,10.876335144042969,13.89933853149414,reshape-n1159,5,0.21749260805479542,1
174,174,91.96663881631989,68.25864675755797,9.701934623718262,11.948292922973632,reshape-n115,10,0.18800663105071475,1
175,175,150.2407466244334,88.19209841921928,11.859628041585289,16.05361334482829,reshape-n1160,3,0.2612486804781618,1
176,176,119.38518269975532,79.79530304314291,10.184653759002686,14.966946125030518,reshape-n1161,2,0.3195235905893983,1
177,177,105.0202121461882,72.85329353343323,10.84199857711792,12.322612762451172,reshape-n1162,2,0.12015424113990686,1
178,178,142.3735904055712,86.58236829952428,11.380772908528646,15.961432139078775,reshape-n1163,3,0.28698297186849453,1
179,179,115.78976286983108,76.02339045757493,11.10061264038086,13.043497085571287,reshape-n1164,3,0.1489542591564379,1
180,180,203.57198025818775,100.3591663649157,15.166531562805176,16.75338535308838,reshape-n1165,5,0.09471839612348423,1
181,181,108.76254495466836,74.71134523745077,10.254278659820557,13.417423963546751,reshape-n1166,4,0.23574907615053486,1
182,182,116.0379142326925,76.89841999111397,10.881669044494627,13.509374618530272,reshape-n1167,4,0.1945097865915514,1
183,183,127.1587855845869,80.97301594201369,11.192351818084717,14.46852970123291,reshape-n1168,4,0.22643474843674127,1
184,184,123.15742395951948,79.44629441340679,11.13440450032552,14.064099629720053,reshape-n1169,3,0.20831018028367373,1
185,185,89.65664401514321,67.23469976721157,9.815890630086264,11.546684424082438,reshape-n116,6,0.1498953059101823,1
186,186,140.07943532001676,85.08104051291912,11.539198875427246,15.389997863769532,reshape-n1170,5,0.2502143939478816,1
187,187,115.97705628962584,76.95464436314879,11.057579612731931,13.3716552734375,reshape-n1171,5,0.17305827987522454,1
188,188,112.84227648900742,76.05949342725023,10.70317006111145,13.4274001121521,reshape-n1172,4,0.20288589215235792,1
189,189,108.27454001385964,74.3476665649678,10.66940951347351,12.92856764793396,reshape-n1173,4,0.17474156426148818,1
190,190,137.73486687791507,85.32957373060933,11.077218532562256,15.85180687904358,reshape-n1174,4,0.3012015212469835,1
191,191,110.23807518075704,75.67685430906695,10.222749471664429,13.732985734939575,reshape-n1175,4,0.2556061974450592,1
192,192,204.60817418961503,100.90082633526248,14.645339647928871,17.403387387593586,reshape-n1176,3,0.15847763876306367,1
193,193,116.30341762513932,77.34175113125715,10.792414665222168,13.732098579406738,reshape-n1177,6,0.2140739011729096,1
194,194,119.09038046878337,78.98743924819065,10.453985977172852,14.504835510253908,reshape-n1178,5,0.2792757994544225,1
195,195,111.8674385799872,75.50434921167677,10.725926399230955,13.237174352010092,reshape-n1179,3,0.18971178334580133,1
196,196,110.82859335638882,75.3691368204988,10.562185049057009,13.32737684249878,reshape-n117,4,0.2074820743887151,1
197,197,135.8627157482908,83.67633937327987,11.5477294921875,14.969879150390623,reshape-n1180,3,0.22860235702796744,1
198,198,131.83162676819694,82.3554649176601,11.348063945770264,14.75390601158142,reshape-n1181,4,0.23084341618671428,1
199,199,108.20392566582548,74.68977536603686,10.304568672180176,13.36098346710205,reshape-n1182,5,0.2287567230696379,1
200,200,107.98181166696806,74.59518896287727,10.383070309956867,13.252449671427408,reshape-n1183,3,0.21651690310939192,1
201,201,105.41798177860738,73.52524189463001,10.30781094233195,13.012460708618164,reshape-n1184,6,0.20785075373906203,1
202,202,119.39589297539916,77.80160220517406,11.355616569519045,13.366364161173502,reshape-n1185,3,0.15043339889655702,1
203,203,128.84545851924702,82.29007693023703,10.770018815994264,15.217166900634766,reshape-n1186,8,0.29224546945430385,1
204,204,148.95761198925427,87.23138516735361,12.380559285481771,15.302900632222494,reshape-n1187,3,0.19096649824591463,1
205,205,92.4366358156308,68.32452672388106,10.250688076019289,11.479871273040771,reshape-n1188,2,0.10707290768216936,1
206,206,114.80732006733872,76.30513586913062,11.172937393188477,13.068321704864502,reshape-n1189,2,0.1450365513247577,1
207,207,112.19924018585672,75.50420846009058,10.823126673698424,13.143244504928589,reshape-n118,8,0.17652550177851015,1
208,208,114.37068010919408,76.53281166833867,10.727698707580569,13.546517181396483,reshape-n1190,5,0.20808436855541113,1
209,209,116.32414562918808,77.05703208771932,10.893862088521322,13.5428737004598,reshape-n1191,6,0.19560188410001494,1
210,210,120.26309682369656,77.86597754110338,11.48642349243164,13.265236735343931,reshape-n1192,8,0.13409585357589707,1
211,211,121.44086898425226,78.8842137834876,11.078509330749512,13.944954872131348,reshape-n1193,5,0.2055543074657314,1
212,212,108.72933713764084,74.34861142051308,10.791394233703612,12.828800837198893,reshape-n1194,3,0.1588150466556108,1
213,213,114.09480881913362,76.19594389500024,10.752162456512451,13.4193647702535,reshape-n1195,6,0.19875771762709626,1
214,214,111.3140233759976,75.17545409554506,11.101728916168211,12.78729486465454,reshape-n1196,2,0.13181567847828504,1
215,215,106.76862572169244,73.73019833384187,10.283998489379885,13.096363544464111,reshape-n1197,6,0.21474396656261313,1
216,216,131.16679834753893,81.96271668604537,11.762652587890624,14.212826156616211,reshape-n1198,5,0.17239172151451435,1
217,217,119.21827201195306,78.07769867778079,10.840335051218668,13.903712590535482,reshape-n1199,6,0.22032802529319492,1
218,218,107.36418966155703,73.23816369134953,10.658590056679463,12.606771209023217,reshape-n119,11,0.15453450531007934,1
219,219,138.59134315136103,84.29720147904844,11.814401308695476,14.926422437032064,reshape-n11,3,0.2084907580141739,1
220,220,109.51367723543972,74.72463893061249,10.652543067932127,13.064787292480467,reshape-n1200,5,0.18463708367733817,1
221,221,114.5299402873375,76.81715278275819,10.426491737365724,13.89176025390625,reshape-n1201,5,0.24944776278917716,1
222,222,123.11137817159248,79.47044536274221,11.056788444519045,14.140349706013998,reshape-n1202,6,0.21806824623180934,1
223,223,125.19691920890554,80.98780326777413,10.684827995300292,14.90301742553711,reshape-n1203,5,0.2830426422912669,1
224,224,156.82087427756716,90.84966307818284,11.865282773971558,16.833280563354492,reshape-n1204,4,0.2951295067343026,1
225,225,139.26588721259768,84.72690408424009,11.830120658874511,15.025042533874512,reshape-n1205,5,0.2126397890586287,1
226,226,179.1476372003579,95.75521323627744,13.327558040618896,17.038766384124756,reshape-n1206,2,0.21780968526944774,1
227,227,140.19791327928002,84.26683111564479,12.441672325134276,14.347390174865724,reshape-n1207,1,0.13282679473441478,1
228,228,124.72440750361872,79.34075943509819,11.399153436933243,13.789294787815638,reshape-n1208,7,0.1733331100437673,1
229,229,196.0957787506796,99.4423260151904,14.956592559814451,16.667320728302002,reshape-n1209,2,0.1026396621493365,1
230,230,111.07268299932576,74.81919012035982,11.40288257598877,12.402314186096191,reshape-n120,1,0.0805842841191566,1
231,231,110.7920228435566,74.68816757323783,10.95935026804606,12.77431583404541,reshape-n1210,6,0.1420792776363179,1
232,232,146.75972938560292,88.12588182644758,11.350985050201416,16.46192455291748,reshape-n1211,2,0.3104703515246201,1
233,233,137.0107919630689,83.91279581981793,11.747539520263672,14.853316307067873,reshape-n1212,3,0.20909652245985857,1
234,234,103.17211016596367,72.02684009606317,11.285046577453612,11.64043140411377,reshape-n1213,1,0.030530210979514364,1
235,235,98.97270957192104,70.25398560325486,10.821452776590982,11.534735679626465,reshape-n1214,3,0.06183781950854213,1
236,236,63.62529794500893,56.81530962329932,7.928883075714111,10.076643705368042,reshape-n1215,4,0.21314246017349736,1
237,237,131.36063199695735,82.94062162996572,11.00862471262614,15.20955753326416,reshape-n1216,3,0.2762034866201954,1
238,238,140.7573963682328,86.34685088544819,11.099897384643556,16.14717674255371,reshape-n1217,3,0.3125796811654838,1
239,239,35.929934390313264,43.53314241600824,5.6617724895477295,8.06600284576416,reshape-n1218,8,0.29806961418058586,1
240,240,156.43798333682776,89.0857219900389,13.130182266235352,15.183009386062622,reshape-n1219,4,0.13520554902058357,1
241,241,82.32336151980428,64.30126098348462,9.588206972394673,10.85179601396833,reshape-n121,7,0.11644054495193035,1
242,242,118.1786622373466,77.88640837923732,10.95194403330485,13.743902842203775,reshape-n1220,3,0.20314162876105193,1
243,243,28.40713994655928,37.95465059609289,5.558989577823216,6.498137421078152,reshape-n1221,9,0.1445256975035032,1
