,Unnamed: 0,area,circumferfence,short dia,long dia,png_name,Count,aspect,labels
88,88,224.29662033411097,107.46010824093123,14.379329204559326,19.618884086608887,reshape-2n117,2,0.2670669166971573,2
89,89,238.26606324865327,110.15602704945192,15.641610622406006,19.322884559631348,reshape-2n118,2,0.19051368473815355,2
90,90,261.3871801556008,115.83591391128996,15.896402359008787,20.79778989156087,reshape-2n119,3,0.2356686723977783,2
91,91,184.58448360422685,95.74551332781353,14.033302625020346,16.390994707743328,reshape-2n11,3,0.1438406957455228,2
92,92,355.169447737122,135.42033343535283,18.64481735229492,24.268715858459476,reshape-2n120,2,0.23173449056655404,2
93,93,305.87613612362753,124.16656137071377,18.79695129394531,20.70198154449463,reshape-2n121,2,0.0920216379506885,2
94,94,270.503421240508,118.17039072628044,15.700241088867188,21.67317708333333,reshape-2n122,3,0.27559115913187127,2
95,95,295.66677289489536,123.49120535023889,17.01133918762207,22.12962913513184,reshape-2n123,1,0.23128674756615059,2
96,96,258.32202578912154,114.67403147295684,16.520706176757812,19.897664070129395,reshape-2n124,2,0.16971629842927696,2
97,97,219.1945038518058,105.67018617489629,15.198720932006836,18.36253929138184,reshape-2n125,1,0.17229743169888767,2
98,98,308.66197419491385,124.85320911750932,18.72879219055176,20.980876922607425,reshape-2n126,2,0.10733987622933844,2
99,99,151.5152204133929,85.111560466877,13.032069778442382,14.04841423034668,reshape-2n127,5,0.07234584880824776,2
100,100,226.2056665960534,106.9586175463618,15.763541221618652,18.237414360046387,reshape-2n128,2,0.13564823881215154,2
101,101,210.56145693576732,103.2732308569486,14.746963024139404,18.039326667785645,reshape-2n129,2,0.1825103400076286,2
102,102,268.44400509774505,116.09062783634148,16.288338979085285,20.514009475708008,reshape-2n12,3,0.20598949715932507,2
103,103,278.6022025782032,118.58852009070183,17.861255645751953,19.860157012939453,reshape-2n130,1,0.10064881994060568,2
104,104,294.16980796881177,121.70757715759416,18.7002010345459,20.02912330627441,reshape-2n131,1,0.06634949774922042,2
105,105,244.77009238945783,111.92664130040664,15.991653442382812,19.505247116088867,reshape-2n132,2,0.18013581949484114,2
106,106,277.6319368440208,118.97291430361004,17.056819915771484,20.7243766784668,reshape-2n133,1,0.1769682543217818,2
107,107,288.4285098576604,120.6657026711029,18.16596412658692,20.215749740600582,reshape-2n134,1,0.10139547829368632,2
108,108,243.88340708443008,111.1004910654632,16.0301456451416,19.25934600830078,reshape-2n135,2,0.1676692636275081,2
109,109,315.6265179198807,129.51694797004942,16.51073455810547,24.33981132507324,reshape-2n136,1,0.32165724961486375,2
110,110,237.09822443790347,109.51525191652976,16.3082275390625,18.50050163269043,reshape-2n137,2,0.11849808924933021,2
111,111,217.6355156841567,104.96866939301763,15.046431541442873,18.28523826599121,reshape-2n138,2,0.17712685377319956,2
112,112,200.1374764132875,98.01969855898108,13.886795043945312,17.22342363993327,reshape-2n139,3,0.19372621063862333,2
113,113,217.0191820992238,104.69241484954463,15.318592071533203,17.94267249107361,reshape-2n13,4,0.14624802525074637,2
114,114,271.5519471260274,118.4657708832387,16.221433639526367,21.314434051513672,reshape-2n140,1,0.23894607755844302,2
115,115,243.88202189121975,111.38087755862855,16.083572387695312,19.290902137756348,reshape-2n141,2,0.16626126280448114,2
116,116,243.50546010807903,111.16271272916448,16.077035903930664,19.23232650756836,reshape-2n142,3,0.164061825926053,2
117,117,165.21046648705698,90.00138945076282,13.447425365447998,15.16798996925354,reshape-2n143,4,0.1134339228396929,2
118,118,229.10814392552825,108.17979113739682,14.95395851135254,19.3221222559611,reshape-2n144,3,0.22607059859901937,2
119,119,245.52798838615297,111.44934650977056,16.39077091217041,19.02403895060221,reshape-2n145,3,0.13841792719565707,2
120,120,259.1540963605692,114.904713231737,16.597728729248047,19.89561557769775,reshape-2n146,2,0.1657594777889915,2
121,121,408.8654895957035,151.75574830756833,17.25774383544922,30.165224075317383,reshape-2n147,1,0.42789273527822647,2
122,122,217.4425798169456,105.31352323581926,14.782616138458252,18.621456146240234,reshape-2n148,2,0.20615144044774733,2
123,123,251.76220524342105,113.16779324424824,16.304676055908203,19.6311092376709,reshape-2n149,3,0.1694470313159622,2
124,124,181.36628043931785,94.8061290991534,13.118850549062094,16.924588203430176,reshape-2n14,6,0.22486441670685717,2
125,125,237.31810016665443,109.88905979233505,15.895732402801514,19.006436347961422,reshape-2n150,2,0.16366581763201254,2
126,126,254.72351808522504,114.49757020285438,15.737944984436036,20.5176139831543,reshape-2n151,5,0.232954426506052,2
127,127,188.7925924194685,97.42245286844914,13.95013189315796,16.98576068878174,reshape-2n152,2,0.17871609351170603,2
128,128,243.5482514295132,111.1929803434696,16.134109020233154,19.193286895751957,reshape-2n153,2,0.15938790954017829,2
129,129,279.13813438953724,121.17883020787863,15.695985317230225,22.56475257873535,reshape-2n154,2,0.30440250729707263,2
130,130,216.39936535236788,104.28217885254452,15.424113750457764,17.729348182678223,reshape-2n155,2,0.1300236426329931,2
131,131,197.78014567626164,100.17543996014004,14.332760492960611,17.460408846537273,reshape-2n156,3,0.17912801361446545,2
132,132,184.58448360422685,95.74551332781353,14.033302625020346,16.390994707743328,reshape-2n157,3,0.1438406957455228,2
133,133,550.505055645243,166.9325213059664,24.7224235534668,28.351783752441406,reshape-2n158,1,0.12801170574186807,2
134,134,181.36628043931785,94.8061290991534,13.118850549062094,16.924588203430176,reshape-2n159,6,0.22486441670685717,2
135,135,192.6952828835164,98.7582888973072,14.19133701324463,17.17020740509033,reshape-2n15,5,0.17349064700072153,2
136,136,192.6952828835164,98.7582888973072,14.19133701324463,17.17020740509033,reshape-2n160,5,0.17349064700072153,2
137,137,217.4669024684609,104.98332485200883,14.489983940124512,18.78731803894043,reshape-2n161,5,0.2287358999250901,2
138,138,209.71470716798973,102.09225011676732,14.52010555267334,17.884749984741212,reshape-2n162,5,0.18812924055066452,2
139,139,217.5114879065357,104.07402404548438,14.615224361419678,18.39059066772461,reshape-2n163,4,0.20528793090537759,2
140,140,206.05738850118072,101.75009274680384,14.364787673950197,17.906317710876465,reshape-2n164,5,0.19778103427569085,2
141,141,210.3402919091168,103.53640965841824,14.71666701634725,18.120471636454266,reshape-2n165,6,0.1878430478188733,2
142,142,266.80459439728514,120.49355454854876,14.612317085266112,23.24793243408203,reshape-2n166,1,0.37145734887614773,2
143,143,243.71910210278952,112.82040661827456,15.004652976989746,20.68110466003418,reshape-2n167,1,0.2744752650478126,2
144,144,237.40770297999268,112.90012871269276,14.075223922729492,21.475812911987305,reshape-2n168,1,0.3446011110073963,2
145,145,482.6043255546876,159.29991869901284,20.82454872131348,29.50704574584961,reshape-2n169,1,0.29425165431064504,2
146,146,217.4669024684609,104.98332485200883,14.489983940124512,18.78731803894043,reshape-2n16,5,0.2287358999250901,2
147,147,262.1558502746324,114.4613821696358,14.631758054097494,21.45019308725993,reshape-2n170,3,0.31787289771354826,2
148,148,379.8882024602965,139.70354684084043,19.486412048339844,24.82184410095215,reshape-2n171,1,0.21494905982459384,2
149,149,422.5971657995579,155.1939000062181,17.292749404907227,31.115203857421875,reshape-2n172,1,0.44423473861372736,2
150,150,265.33581894089326,118.82469667151642,14.438193321228027,22.8874306678772,reshape-2n173,4,0.36916495648888126,2
151,151,170.00551688305904,89.64495089027486,12.230623245239258,16.136611938476562,reshape-2n174,3,0.24205754641243882,2
152,152,254.6781829921276,113.77684273829205,16.500179529190063,19.63478708267212,reshape-2n175,4,0.15964560961541446,2
153,153,212.18176737802423,102.11378140097926,13.576544284820557,18.70987844467163,reshape-2n176,2,0.2743649123660123,2
154,154,219.9493207935069,108.6959564753778,13.53717041015625,20.687349319458008,reshape-2n177,1,0.34563050098334624,2
155,155,225.85800968510895,108.17292196097162,14.69023084640503,19.568352699279785,reshape-2n178,2,0.24928628014019266,2
156,156,306.75238938432165,125.94039336021363,17.220319747924805,22.680721282958984,reshape-2n179,1,0.24075078860639312,2
157,157,209.71470716798973,102.09225011676732,14.52010555267334,17.884749984741212,reshape-2n17,5,0.18812924055066452,2
158,158,555.585715942052,170.85430080925582,22.377986907958984,31.611141204833984,reshape-2n180,1,0.29208544661662084,2
159,159,473.5417896901556,157.75769270853712,20.648311614990234,29.200069427490234,reshape-2n181,1,0.29286772189825677,2
160,160,140.41816514141914,76.9163319991692,10.568242073059082,13.788151105244957,reshape-2n182,3,0.23352725159510576,2
161,161,370.1356558713567,138.43298023460983,18.85517120361328,24.99427604675293,reshape-2n183,1,0.2456204305200188,2
162,162,332.9433651512761,133.87084153250788,16.599950790405273,25.53722381591797,reshape-2n184,1,0.3499704231726973,2
163,163,321.99228117499763,131.03522931544325,16.584715843200684,24.72097396850586,reshape-2n185,2,0.3291236880743713,2
164,164,301.4091981425408,124.4009988965163,17.511645317077637,21.94616222381592,reshape-2n186,2,0.2020634342129285,2
165,165,287.567334632028,120.31827478678402,17.341708183288574,20.83105087280273,reshape-2n187,6,0.167506800824431,2
166,166,234.52942345899464,110.64672004725182,14.733874320983888,20.26704788208008,reshape-2n188,1,0.27301329691871745,2
167,167,234.69895300843083,110.69413866021368,14.73498821258545,20.28016471862793,reshape-2n189,1,0.273428573336442,2
168,168,206.05738850118072,101.75009274680384,14.364787673950197,17.906317710876465,reshape-2n18,5,0.19778103427569085,2
169,169,314.6509972258344,127.7807363274028,16.971929868062336,23.44173177083333,reshape-2n190,3,0.27599504874553893,2
170,170,469.76065674252834,155.47695031207337,21.574363708496094,27.72354507446289,reshape-2n191,1,0.22180357344093843,2
171,171,182.75608128596195,96.54721653070754,11.928462505340576,18.43973159790039,reshape-2n192,2,0.3531108388422101,2
172,172,230.50124271562223,108.23566787382524,15.076898097991943,19.24533748626709,reshape-2n193,2,0.21659476697925525,2
173,173,326.0373583063138,129.18026312321197,18.251447677612305,22.74469757080078,reshape-2n194,1,0.19755153389934835,2
174,174,259.0030930464836,117.5687356827261,14.768965721130373,22.271862030029297,reshape-2n195,2,0.3368778191416021,2
175,175,193.64772462352653,98.53599624833026,13.909622351328531,17.317007223765057,reshape-2n196,6,0.19676522787149897,2
176,176,382.937760683035,135.8852285412191,18.361323833465576,24.64094066619873,reshape-2n197,2,0.25484485019466946,2
177,177,214.13146243285613,102.98907000423094,14.968668937683104,17.74996871948242,reshape-2n198,5,0.15669322159123322,2
178,178,147.79885895870106,84.62413700432674,12.659276247024536,14.245468020439148,reshape-2n199,8,0.1113471155274626,2
179,179,210.3402919091168,103.53640965841824,14.71666701634725,18.120471636454266,reshape-2n19,6,0.1878430478188733,2
180,180,251.1948909556371,113.02642877551897,16.617782592773438,19.28847376505534,reshape-2n1,3,0.13846047151332194,2
181,181,163.05804554967298,87.95286861162978,12.902474085489908,15.04617765214708,reshape-2n200,9,0.14247496049943728,2
182,182,158.80787333260906,86.55709640317309,12.422518849372864,15.059953451156616,reshape-2n201,8,0.1751290009187376,2
183,183,150.106009056655,85.6060956461396,12.75334358215332,14.46078681945801,reshape-2n202,7,0.1180740203573988,2
184,184,341.68704362238645,131.45104440668348,18.9051456451416,22.842692375183105,reshape-2n203,2,0.17237664743580564,2
185,185,263.5750920758734,115.9353764431753,16.606172561645508,20.20900535583496,reshape-2n204,1,0.17827858079859454,2
186,186,201.59292914947787,100.86493915105446,15.181697209676107,16.893088658650715,reshape-2n205,3,0.10130719630706655,2
187,187,507.15948569210656,163.11185925029272,21.44657325744629,30.10902976989746,reshape-2n206,1,0.2877029442214628,2
188,188,188.33496758049424,94.6827399207176,14.23796215057373,15.876273727416992,reshape-2n207,5,0.10319244962462662,2
189,189,157.04931204621022,86.31420840966429,11.740269252232142,15.558790479387556,reshape-2n208,7,0.24542532610193762,2
190,190,171.3100373032282,92.48962615026352,13.414487600326538,15.96870732307434,reshape-2n209,4,0.15995156471162983,2
191,191,253.71205133695443,114.45753235881116,15.714253425598145,20.55689239501953,reshape-2n20,1,0.2355725211946261,2
192,192,153.0819313214308,86.27778584898269,13.089967489242554,14.35562026500702,reshape-2n210,8,0.08816426963100979,2
193,193,179.2154177422699,92.05205224580904,13.44196949005127,15.807084655761718,reshape-2n211,5,0.149623742594961,2
194,194,330.73502759715296,132.15870391344188,17.097949981689453,24.62897109985352,reshape-2n212,1,0.3057789579447294,2
195,195,239.5277282829871,113.0734901318338,14.32119623819987,21.315657297770183,reshape-2n213,3,0.32813724493037333,2
196,196,181.89112586044732,96.51228057724516,13.099653959274292,17.43379020690918,reshape-2n214,4,0.24860550667388595,2
197,197,240.81272037371315,109.77165886135774,16.012404441833496,18.857914924621586,reshape-2n215,2,0.1508921052068639,2
198,198,542.429891058625,172.48861852847855,20.595796585083008,33.53321075439453,reshape-2n216,1,0.38580898990163276,2
199,199,208.26756117013335,101.30962584848028,12.136058330535889,19.66450023651123,reshape-2n217,2,0.38284430397052377,2
200,200,232.3531799657553,108.8314442532255,14.028667211532593,20.29091477394104,reshape-2n218,4,0.3086232253289461,2
201,201,268.4671171426593,116.52123416736616,16.628185272216797,20.362201690673828,reshape-2n219,3,0.18337979729212006,2
202,202,189.8363656149189,97.91327278586344,14.70619010925293,16.43034553527832,reshape-2n21,2,0.10493725906879928,2
203,203,217.45365775025329,107.36900782841768,13.730454762776692,20.13903363545736,reshape-2n220,3,0.3182168016938777,2
204,204,194.89891495911536,100.0068595728394,13.0005145072937,18.5687472820282,reshape-2n221,4,0.29987121318214743,2
205,205,232.70118344305385,106.99893899694548,14.20909309387207,19.608396530151367,reshape-2n222,4,0.2753567038476051,2
206,206,240.27845934840053,112.80708764167288,14.594274520874023,21.00635814666748,reshape-2n223,2,0.30524489685570233,2
207,207,187.20968957812903,97.74162957816804,13.648316860198976,17.353017330169678,reshape-2n224,2,0.21349027661775963,2
208,208,188.97294108634188,93.85386513650732,12.337430477142334,17.31866979598999,reshape-2n225,2,0.2876225124403622,2
209,209,227.4910211606889,109.77337526014934,13.982603073120115,20.635552406311035,reshape-2n226,2,0.3224022891268095,2
210,210,580.3465381999409,170.79872532026704,27.06668281555176,27.299989700317383,reshape-2n227,1,0.00854604295923632,2
211,211,191.79354471307897,97.55614626702707,13.183430035909018,17.70292059580485,reshape-2n228,3,0.2552963244362538,2
212,212,225.052893939628,105.76074948207444,14.478280782699583,19.029720544815063,reshape-2n229,4,0.23917533373108776,2
213,213,222.5977833536832,106.25686775250962,15.610899607340494,18.16069730122884,reshape-2n22,3,0.14040197089325498,2
214,214,195.14778347895083,99.4684900699802,13.04868769645691,18.38218188285828,reshape-2n230,4,0.2901447837035576,2
215,215,208.5477917361777,104.2977561434672,13.81486749649048,19.16493129730225,reshape-2n231,2,0.27915903886203186,2
216,216,250.1792376574843,114.03805610772918,15.361643314361572,20.73612117767334,reshape-2n232,2,0.25918433911827676,2
217,217,298.4973917856197,126.08309861669234,15.998823165893556,23.755414962768555,reshape-2n233,1,0.32651889302004483,2
218,218,326.6589978997457,129.78923725618313,17.85571034749349,23.276491165161133,reshape-2n234,3,0.23288651108123834,2
219,219,217.0150886684276,106.38259412681477,14.280561447143556,19.37503719329834,reshape-2n235,2,0.26294017891831034,2
220,220,261.016242263662,115.32018228000854,16.57901382446289,20.04617404937744,reshape-2n236,2,0.17295870106556457,2
221,221,237.99760024967009,110.13364572444682,15.563852310180664,19.37205696105957,reshape-2n237,5,0.1965823587311305,2
222,222,262.8781271842095,116.3099276433486,16.140040397644043,20.72192319234212,reshape-2n238,3,0.22111281622698675,2
223,223,195.3407601325475,98.1934315390816,13.419519106547035,17.680604298909504,reshape-2n239,3,0.24100336845530115,2
224,224,142.5225675965704,82.81879032788146,11.792017102241516,14.499938726425173,reshape-2n23,4,0.18675400463925063,2
225,225,226.66193559349853,106.83853167210329,13.609485626220703,20.070624669392902,reshape-2n240,3,0.3219201768555436,2
226,226,250.9445079637929,113.4405238304765,15.895060539245604,20.082722981770832,reshape-2n241,3,0.20852064963134662,2
227,227,241.5503432318573,112.124634962871,15.46527067820231,20.014774958292644,reshape-2n242,3,0.22730729121714932,2
228,228,250.35037161513105,113.51085507292515,15.326599756876629,20.587018966674805,reshape-2n243,3,0.255521171778851,2
229,229,239.30636042298624,110.3711963186624,15.897380828857422,19.152207374572757,reshape-2n244,2,0.16994524349379042,2
230,230,310.68706030395026,128.29790894666695,16.4732608795166,24.013402938842773,reshape-2n245,1,0.31399723223440557,2
231,231,298.7254402584025,125.20285287857128,16.44985580444336,23.12172508239746,reshape-2n246,1,0.288554130549428,2
232,232,444.25333035154296,152.88538378921533,19.956588745117188,28.34356689453125,reshape-2n247,1,0.2959041175241881,2
233,233,467.3416610947357,157.3796237955958,20.191564559936523,29.469627380371094,reshape-2n248,1,0.3148347517489967,2
234,234,221.17182030611144,106.36952322473388,15.055888175964355,18.70395851135254,reshape-2n249,1,0.1950426875238177,2
235,235,197.9542473937579,98.9400101010636,13.687046527862549,17.664424419403076,reshape-2n24,2,0.225163175267215,2
236,236,445.4427705742426,150.76499686186776,21.5407772064209,26.329381942749023,reshape-2n250,1,0.18187304004099047,2
237,237,254.81678194896443,114.71829725831952,15.740270614624023,20.612276077270508,reshape-2n251,1,0.23636426391643978,2
238,238,311.7517558131451,126.0258939606356,18.115243275960285,21.88725217183431,reshape-2n253,3,0.17233816589951145,2
239,239,239.35461583438848,112.10049900586202,14.239503383636476,21.103285789489743,reshape-2n254,2,0.32524709537278296,2
240,240,324.58622645430603,130.63920229185968,17.10659885406494,24.169824600219727,reshape-2n255,2,0.2922332231608571,2
241,241,272.381990715161,117.18426160424826,15.101410388946531,21.860350131988525,reshape-2n256,4,0.30918716773669386,2
